-2.54750561803,7.77549538306
-2.45400620443,7.77413345064
-2.33759710143,7.78448733716
-2.40448316838,7.79711749126
-2.61539516268,7.81559736926
-2.6553270611,7.82877706585
-2.63222393957,7.84564276382
-2.73829945796,7.86573316069
-2.8396883163,7.88434963423
-2.91191677986,7.89708320065
-3.00641253108,7.90933976018
-3.11929506545,7.91802090934
3.03638779791,7.92227491504
2.9309624944,7.92150338291
2.86389344043,7.91430354094
2.91432211908,7.90110394515
2.94793524421,7.89218805542
2.97230486511,7.88351632324
2.9900445592,7.87710308638
3.00432989142,7.87139905064
3.01931518057,7.86529446647
3.0312546459,7.86071782887
3.04106967988,7.85664131465
3.05143167067,7.85225861725
3.05987849969,7.84895608975
3.06718744217,7.84598356534
3.0754799716,7.84279055287
3.08394656345,7.83994777231
3.09059773793,7.83788121239
3.08839646769,7.83635707991
3.09324786313,7.8341626599
3.10283769516,7.83233609187
3.11247553923,7.83069504146
3.11010599403,7.82978725142
3.1175528592,7.82856370985
3.12905911872,7.82749276752
3.12862159396,7.8272998446
3.13704931081,7.82682303041
3.1372036752,7.82687823976
-3.13495636926,7.82666956229
-3.13340650706,7.82713948835
-3.12331177298,7.82752483644
-3.12204466583,7.82837724157
-3.11448460575,7.82924052728
-3.10955029534,7.83059046491
-3.10504437371,7.83185127217
-3.09714569961,7.83350937727
-3.08830488682,7.83513831723
-3.0767340012,7.83745753428
-3.07698577064,7.83999653975
-3.07828700574,7.84311075558
-3.0770983426,7.84559117144
-3.07515169152,7.84862765918
-3.07151003223,7.85169800033
-3.06774151931,7.85437429282
-3.06417871406,7.85719857857
-3.05954093943,7.86075007777
-3.054575293,7.86380297708
-3.04870858472,7.86772324761
-3.04191143938,7.87188271202
-3.03514934267,7.87634313429
-3.02934470422,7.88027872284
-3.02328687914,7.88529291748
-3.01636851896,7.89055883008
-3.01053389274,7.89517228712
-3.00460206953,7.90101072215
-3.00889804678,7.90737935536
-3.01766810625,7.91267279219
-3.02647712942,7.91845997444
-3.05323067132,7.92445751866
3.10778268416,7.93169475945
2.98414062159,7.93317733438
2.95341533012,7.92846886567
2.93648533553,7.92086033044
2.9171613612,7.91264393233
2.88710875059,7.90391045639
2.84871050828,7.89603747226
2.78984814136,7.88535458552
2.72319741404,7.87213389354
2.65469728735,7.85607382786
2.5887760668,7.83731502676
2.52592653391,7.81597993243
2.47586902663,7.79637159352
2.43125087837,7.77494708668
2.38038007406,7.74773614305
2.33713298566,7.72381367076
2.28638602602,7.69643174612
2.22911690536,7.6646686244
2.17853533872,7.63720903795
2.11551391965,7.60253256149
2.04622001632,7.56619098262
1.97262762069,7.52803620197
1.89899060869,7.49528266648
1.8621203367,7.45456191249
1.82826224033,7.41336855868
1.80033551885,7.37877359713
1.76444995873,7.33692989581
1.72523312245,7.29479328093
1.68331552342,7.25233839836
1.64620419604,7.21683236554
1.60029496011,7.17403872733
1.55913172844,7.1382721146
1.50897132529,7.09522665604
1.46480310268,7.05946885159
1.43811702928,7.03790292504
1.40321917673,7.00914495565
1.35709717495,6.97316400736
1.29866449817,6.93036211603
1.24908317522,6.89513324471
1.19094938956,6.85339093845
1.12898197207,6.81242230357
1.07863419621,6.77905587013
1.01944127401,6.74048300882
0.968505010878,6.7093578745
0.908303404963,6.67315596084
0.857824366465,6.6441002609
0.797444712845,6.61052276413
0.736170290804,6.57870326581
0.684434261271,6.55364080812
0.633783691361,6.52997905294
0.573111354268,6.50341231143
0.521263145582,6.48282284326
0.459525716069,6.4602643406
0.397558141751,6.44005675368
